,name,start_clash,target_clash,rmsd,glide_score,score_no_vdw,modified_score_no_vdws
1066,"155_-1,-1,0_15,-10,-5",36.82329107,22.2338711,3.681823083,10000,-3.115,-3.115
1067,"155_-1,-1,0_15,-5,-5",28.5273802,21.74277833,3.574224622,10000,-2.715,-2.715
1068,"155_-1,-1,0_15,-5,0",45.35455567,28.05380775,3.566760644,10000,-3.69,-3.69
1069,"155_-1,-1,0_15,0,-5",26.26171872,23.93507646,3.492747081,10000,-3.52,-3.52
1070,"155_-1,-1,0_15,0,0",36.22691536,26.50890873,3.476586956,10000,-3.09,-3.09
1071,"155_-1,-1,0_15,5,-5",29.84439327,29.45614722,3.439884966,10000,-4.47,-4.47
1072,"155_-1,-1,0_15,5,0",31.47826649,26.97165372,3.416536659,10000,-3.545,-3.545
1073,"155_-1,-1,0_15,10,0",31.96403281,29.34080208,3.388569816,10000,-3.945,-3.945
1074,"155_-1,-1,0_20,-15,-5",50.3162959,28.65927815,3.97333386,10000,-3.515,-3.515
1075,"155_-1,-1,0_20,-10,-5",38.64618442,25.72026323,3.833527821,10000,-3.2,-3.2
1076,"155_-1,-1,0_20,-5,-5",30.38420089,24.11981853,3.714855171,10000,-2.905,-2.905
1077,"155_-1,-1,0_20,0,-5",27.51635166,25.02488925,3.620337444,10000,-3.02,-3.02
1078,"155_-1,-1,0_20,0,0",40.57922074,28.40170405,3.596231605,10000,-2.7,-2.7
1079,"155_-1,-1,0_20,5,-5",30.84292662,28.74856666,3.552646351,10000,-4.14,-4.14
1080,"155_-1,-1,0_20,5,0",34.72016904,27.3580018,3.519898187,10000,-3.38,-3.38
1081,"155_-1,-1,0_20,10,0",34.37719858,29.30803111,3.47261419,10000,-3.89,-3.89
1082,"155_-1,-1,0_25,-5,-5",32.25748583,28.22314919,3.869594609,10000,-3.635,-3.635
1083,"155_-1,-1,0_25,0,-5",29.0420161,27.80972705,3.764125992,10000,-3.235,-3.235
1084,"155_-1,-1,0_25,5,0",38.30058063,29.56233818,3.640914455,10000,-2.85,-2.85
1085,"158_-1,-1,0_5,-10,0",54.02669052,29.00438028,3.518697614,10000,-4.775,-4.775
1086,"158_-1,-1,0_5,-5,0",43.43692005,27.08904474,3.4187143,10000,-5.255,-5.255
1087,"158_-1,-1,0_5,0,0",36.75220211,28.87298038,3.30873347,10000,-4.955,-4.955
1088,"158_-1,-1,0_10,-15,0",58.4771246,28.39602393,3.782765579,10000,-3.455,-3.455
1089,"158_-1,-1,0_10,-10,0",51.11290089,25.28182151,3.643054366,10000,-4.025,-4.025
1090,"158_-1,-1,0_10,-10,5",56.26178964,28.12152886,3.674522741,10000,-2.82,-2.82
1091,"158_-1,-1,0_10,-5,0",42.2363296,23.38108122,3.491003528,10000,-4.78,-4.78
1092,"158_-1,-1,0_10,-5,5",49.43345149,26.05495154,3.552938889,10000,-2.995,-2.995
1093,"158_-1,-1,0_10,0,0",34.22598699,23.39208707,3.404197716,10000,-4.335,-4.335
1094,"158_-1,-1,0_10,0,5",42.42718025,25.3446878,3.461123289,10000,-3.41,-3.41
1095,"158_-1,-1,0_10,5,0",30.92997424,25.93160134,3.349653948,10000,-4.27,-4.27
1096,"158_-1,-1,0_10,5,5",37.35414045,26.53388036,3.361971763,10000,-3.575,-3.575
1097,"158_-1,-1,0_10,10,5",35.49186778,27.8170514,3.337448253,10000,-3.96,-3.96
1098,"158_-1,-1,0_10,15,5",37.37088008,29.58982002,3.349316431,10000,-3.92,-3.92
1099,"158_-1,-1,0_15,-10,0",50.33085268,27.90080773,3.782225235,10000,-3.36,-3.36
1100,"158_-1,-1,0_15,-5,0",43.01488353,25.4366105,3.655911789,10000,-3.81,-3.81
1101,"158_-1,-1,0_15,-5,5",51.01110358,26.88118983,3.672220295,10000,-2.875,-2.875
1102,"158_-1,-1,0_15,0,0",35.70021423,24.1210306,3.518988748,10000,-3.615,-3.615
1103,"158_-1,-1,0_15,0,5",43.93527752,24.67743962,3.565004366,10000,-3.325,-3.325
1104,"158_-1,-1,0_15,5,0",31.08381529,24.57814296,3.448138253,10000,-3.6,-3.6
1105,"158_-1,-1,0_15,5,5",36.67559474,23.19392935,3.449975199,10000,-2.905,-2.905
1106,"158_-1,-1,0_15,10,0",31.95587406,27.75800871,3.410053576,10000,-4.4,-4.4
1107,"158_-1,-1,0_15,10,5",33.23679773,23.56037017,3.406347383,10000,-2.905,-2.905
1108,"158_-1,-1,0_15,15,5",35.51490286,26.21204474,3.39654326,10000,-3.35,-3.35
1109,"158_-1,-1,0_20,0,0",38.29754757,28.96874055,3.650456365,10000,-3.345,-3.345
1110,"158_-1,-1,0_20,5,0",33.90356275,28.14185193,3.56544336,10000,-2.865,-2.865
1111,"158_-1,-1,0_20,5,5",41.95802458,28.00653811,3.55590098,10000,-2.895,-2.895
1112,"158_-1,-1,0_20,10,0",34.35317558,29.9202821,3.51143162,10000,-3.81,-3.81
1113,"158_-1,-1,0_20,10,5",35.97522873,26.15712709,3.494819109,10000,-2.54,-2.54
1114,"158_-1,-1,0_20,15,5",37.03064991,28.15991435,3.465429245,10000,-3.005,-3.005
1115,"161_-1,-1,0_5,-20,-5",43.09077763,28.02050756,3.897191593,10000,-3.85,-3.85
1116,"161_-1,-1,0_5,-15,-5",40.87219847,26.02513826,3.775232299,10000,-4.255,-4.255
1117,"161_-1,-1,0_5,-10,-5",41.78524048,26.64435406,3.674097184,10000,-4.26,-4.26
1118,"161_-1,-1,0_10,-25,-10",49.90923005,29.43990561,4.170224924,10000,-4.195,-4.195
1119,"161_-1,-1,0_10,-25,-5",51.45346304,27.16345941,4.178573662,10000,-2.76,-2.76
1120,"161_-1,-1,0_10,-20,-10",44.02571466,26.19686065,4.032224667,10000,-4.065,-4.065
1121,"161_-1,-1,0_10,-20,-5",41.5551741,24.34361114,4.028625375,10000,-3.76,-3.76
1122,"161_-1,-1,0_10,-15,-10",43.88697179,25.98659803,3.90974475,10000,-4.41,-4.41
1123,"161_-1,-1,0_10,-15,-5",40.25061593,24.47825836,3.894817832,10000,-4.09,-4.09
1124,"161_-1,-1,0_10,-10,-10",46.4313519,28.89572571,3.805257862,10000,-4.655,-4.655
1125,"161_-1,-1,0_10,-10,-5",43.26318223,26.64494564,3.779934059,10000,-4.505,-4.505
1126,"161_-1,-1,0_15,-25,-10",52.11968485,25.66517286,4.322124461,10000,-4.195,-4.195
1127,"161_-1,-1,0_15,-25,-5",63.64999502,28.04205838,4.332714326,10000,-2.36,-2.36
1128,"161_-1,-1,0_15,-20,-10",40.73863907,23.63802048,4.176607671,10000,-4.56,-4.56
1129,"161_-1,-1,0_15,-20,-5",45.43181419,25.56635244,4.17442071,10000,-3.34,-3.34
1130,"161_-1,-1,0_15,-15,-10",39.16461233,24.84877749,4.04499652,10000,-4.205,-4.205
1131,"161_-1,-1,0_15,-15,-5",40.92942383,26.20563909,4.030469597,10000,-3.65,-3.65
1132,"161_-1,-1,0_15,-10,-10",43.31131574,28.62054597,3.929737386,10000,-4.235,-4.235
1133,"161_-1,-1,0_15,-10,-5",44.15723972,28.72101521,3.903600798,10000,-3.95,-3.95
1134,"161_-1,-1,0_20,-25,-10",62.41102563,27.78536019,4.485982917,10000,-3.29,-3.29
1135,"161_-1,-1,0_20,-20,-10",45.94659135,25.68541854,4.334374272,10000,-4.595,-4.595
1136,"161_-1,-1,0_20,-15,-10",39.0875572,26.77903835,4.195181163,10000,-4.36,-4.36
1137,"165_-1,-1,0_-5,-10,0",77.14977825,29.95916817,2.148805263,10000,-5.495,-5.495
1138,"165_-1,-1,0_0,-10,-5",70.85387696,28.77822367,2.208842297,10000,-5.425,-5.425
1139,"165_-1,-1,0_0,-10,0",73.23792187,28.07619771,2.18280524,10000,-4.845,-4.845
1140,"165_-1,-1,0_5,-15,-5",69.23579587,28.37330091,2.489674402,10000,-6.525,-6.525
1141,"165_-1,-1,0_5,-10,-5",70.10533608,29.56846897,2.291678675,10000,-4.935,-4.935
1142,"257_-1,-1,0_-5,0,0",45.8858252,26.70698516,2.245450552,10000,-4.195,-4.195
1143,"257_-1,-1,0_-5,5,0",40.76230467,26.9372025,2.26780811,10000,-4.455,-4.455
1144,"257_-1,-1,0_0,0,0",44.52012853,24.04912896,2.198088994,10000,-4.51,-4.51
1145,"257_-1,-1,0_0,5,-5",35.68990463,27.1016387,2.17160569,10000,-4.675,-4.675
1146,"257_-1,-1,0_0,5,0",35.13764842,21.09565292,2.189159812,10000,-4.655,-4.655
1147,"257_-1,-1,0_0,10,0",36.83074296,25.41764904,2.238910883,10000,-3.87,-3.87
1148,"257_-1,-1,0_0,10,5",46.74319602,29.96860066,2.324775836,10000,-3.695,-3.695
1149,"257_-1,-1,0_5,0,-5",46.5242806,29.43191891,2.195667308,10000,-4.23,-4.23
1150,"257_-1,-1,0_5,0,0",48.0097829,25.56418604,2.20093707,10000,-3.495,-3.495
1151,"257_-1,-1,0_5,5,-5",33.0266344,23.49676538,2.152003351,10000,-4.52,-4.52
1152,"257_-1,-1,0_5,5,0",33.94167356,19.56512319,2.160213061,10000,-3.87,-3.87
1153,"257_-1,-1,0_5,10,-5",32.60586474,25.47881796,2.165496498,10000,-4.74,-4.74
1154,"257_-1,-1,0_5,10,0",32.17008092,21.0431566,2.17903016,10000,-3.195,-3.195
1155,"257_-1,-1,0_5,10,5",43.38525277,27.72004695,2.256341541,10000,-2.615,-2.615
1156,"257_-1,-1,0_10,0,0",52.98215213,28.09481028,2.253783759,10000,-1.96,-1.96
1157,"257_-1,-1,0_10,5,-5",36.18632903,24.39399774,2.187107214,10000,-3.595,-3.595
1158,"257_-1,-1,0_10,5,0",35.72689317,20.34859378,2.183165997,10000,-2.215,-2.215
1159,"257_-1,-1,0_10,10,-5",32.58572768,24.38009952,2.171657629,10000,-4.155,-4.155
1160,"257_-1,-1,0_10,10,0",30.27761469,19.30280997,2.170515607,10000,-2.44,-2.44
1161,"257_-1,-1,0_10,10,5",41.84479104,26.57840002,2.234406704,10000,-1.715,-1.715
1162,"257_-1,-1,0_10,15,0",37.57602795,26.49074119,2.216919846,10000,-2.115,-2.115
1163,"257_-1,-1,0_10,15,5",43.58598865,28.85980801,2.284869237,10000,-1.685,-1.685
1164,"257_-1,-1,0_15,5,0",41.12283738,23.49921909,2.25626684,10000,-1.435,-1.435
1165,"257_-1,-1,0_15,10,0",33.26466666,21.35538761,2.214023153,10000,-1.935,-1.935
1166,"257_-1,-1,0_15,10,5",42.00113948,26.51581163,2.260491525,10000,-1.46,-1.46
1167,"257_-1,-1,0_15,15,0",38.88447362,27.7920192,2.229566628,10000,-1.795,-1.795
1168,"257_-1,-1,0_15,15,5",42.08913523,28.10940871,2.278902233,10000,-1.76,-1.76
1169,"283_-1,-1,0_-5,-5,0",41.69776224,24.02798629,2.333577869,10000,-3.715,-3.715
1170,"283_-1,-1,0_-5,-5,5",54.51495541,29.8190991,2.384315502,10000,-3.09,-3.09
1171,"283_-1,-1,0_-5,0,0",36.93283541,24.67462837,2.330399436,10000,-3.865,-3.865
1172,"283_-1,-1,0_-5,0,5",47.07985936,28.37482702,2.386596617,10000,-3.61,-3.61
1173,"283_-1,-1,0_0,-5,0",44.68560098,25.39856064,2.335491032,10000,-2.98,-2.98
1174,"283_-1,-1,0_0,0,0",34.92003322,22.31863169,2.303412744,10000,-3.435,-3.435
1175,"283_-1,-1,0_0,0,5",48.09532836,29.75999801,2.357491598,10000,-3.285,-3.285
1176,"283_-1,-1,0_0,5,0",38.54759648,27.17132971,2.328292112,10000,-3.685,-3.685
1177,"283_-1,-1,0_5,-5,0",51.41621289,29.90902328,2.383373666,10000,-1.205,-1.205
1178,"283_-1,-1,0_5,0,0",38.20394802,24.29045545,2.323746767,10000,-1.345,-1.345
1179,"283_-1,-1,0_5,5,0",36.88483461,25.47812194,2.319732661,10000,-2.64,-2.64
1180,"297_-1,-1,0_-5,0,0",54.15548988,27.537759,2.300419339,10000,-3.625,-3.625
1181,"297_-1,-1,0_-5,5,0",41.71511678,22.20884802,2.283668865,10000,-3.98,-3.98
1182,"297_-1,-1,0_-5,5,5",54.72465165,27.71017147,2.354501535,10000,-3.775,-3.775
1183,"297_-1,-1,0_-5,10,0",37.36413836,23.44665272,2.323079956,10000,-4.2,-4.2
1184,"297_-1,-1,0_-5,10,5",48.60300581,26.95880716,2.400516711,10000,-3.685,-3.685
1185,"297_-1,-1,0_0,0,0",53.07009785,25.01078934,2.276557726,10000,-3.37,-3.37
1186,"297_-1,-1,0_0,5,0",38.39091266,18.51266643,2.22892979,10000,-4.5,-4.5
1187,"297_-1,-1,0_0,5,5",51.5722894,25.77228603,2.293415634,10000,-3.895,-3.895
1188,"297_-1,-1,0_0,10,-5",38.03129195,28.60380722,2.230462695,10000,-4.945,-4.945
1189,"297_-1,-1,0_0,10,0",31.01148489,17.53377434,2.238833118,10000,-4.105,-4.105
1190,"297_-1,-1,0_0,10,5",41.89624573,22.57254088,2.308970683,10000,-3.565,-3.565
1191,"297_-1,-1,0_0,15,0",35.70254761,24.34857981,2.305453388,10000,-3.65,-3.65
1192,"297_-1,-1,0_0,15,5",43.00350774,26.22203225,2.381458931,10000,-2.61,-2.61
1193,"297_-1,-1,0_5,0,0",57.39174873,27.37779678,2.301075328,10000,-3.315,-3.315
1194,"297_-1,-1,0_5,5,0",40.87130713,20.10200092,2.223759842,10000,-3.695,-3.695
1195,"297_-1,-1,0_5,5,5",53.60784412,27.49855,2.277585586,10000,-2.16,-2.16
1196,"297_-1,-1,0_5,10,-5",39.67750428,28.34279081,2.208673665,10000,-4.665,-4.665
1197,"297_-1,-1,0_5,10,0",30.70341009,16.83915756,2.203136122,10000,-3.77,-3.77
1198,"297_-1,-1,0_5,10,5",40.6556701,22.63723266,2.261293768,10000,-2.025,-2.025
1199,"297_-1,-1,0_5,15,0",32.18261301,21.17687406,2.24092554,10000,-3.295,-3.295
1200,"297_-1,-1,0_5,15,5",38.36044849,23.49823929,2.304084613,10000,-1.675,-1.675
1201,"297_-1,-1,0_10,5,0",48.06196419,25.21327263,2.268536798,10000,-1.44,-1.44
1202,"297_-1,-1,0_10,10,0",36.52032316,21.26023512,2.218606455,10000,-2.35,-2.35
1203,"297_-1,-1,0_10,10,5",42.90924104,24.08259294,2.260630122,10000,-0.61,-0.61
1204,"297_-1,-1,0_10,15,0",35.60153018,22.80980624,2.226509298,10000,-2.44,-2.44
1205,"297_-1,-1,0_10,15,5",37.94451027,23.26756709,2.27225484,10000,-1.3,-1.3
1206,"297_-1,-1,0_15,10,5",49.21071893,28.73097493,2.307025622,10000,-0.845,-0.845
1207,"297_-1,-1,0_15,15,5",44.0021837,27.24602388,2.288113599,10000,-1.68,-1.68
1208,"32_-1,0,0_10,5,-5",35.50560056,29.56965168,1.706803365,10000,-2.69,-2.69
1209,"32_-1,0,0_10,10,-5",38.43221066,29.26231726,1.754631612,10000,-3.465,-3.465
1210,"38_-1,0,0_5,5,-5",33.74546249,28.00763152,1.739342385,10000,-1.675,-1.675
1211,"38_-1,0,0_5,10,-5",37.01770563,28.61335372,1.811088714,10000,-2.205,-2.205
1212,"38_-1,0,0_10,10,-5",36.53201332,28.35873179,1.826787827,10000,-2.01,-2.01
1213,"42_-1,0,0_10,10,-5",44.95639042,29.8949173,1.658564357,10000,-4.93,-4.93
1214,"48_-1,0,0_5,5,-5",36.56306524,29.7407848,1.691154923,10000,-3.075,-3.075
1215,"48_-1,0,0_5,10,-5",37.97569695,28.36766476,1.770457547,10000,-3.905,-3.905
1216,"71_-1,0,0_15,10,-5",41.2704224,29.78143538,3.215701646,10000,-4.925,-4.925
1217,"84_-1,0,0_5,10,0",39.72291047,28.65328595,3.113752005,10000,-6.11,-6.11
1218,"84_-1,0,0_5,15,0",40.84928169,29.23128333,3.162247778,10000,-5.69,-5.69
1219,"84_-1,0,0_10,0,-5",39.86577087,28.28831966,3.225809812,10000,-4.315,-4.315
1220,"84_-1,0,0_10,5,-5",37.52617336,28.22872199,3.18620687,10000,-5.055,-5.055
1221,"84_-1,0,0_10,5,0",42.85735251,29.58855329,3.161599708,10000,-4.49,-4.49
1222,"84_-1,0,0_10,10,0",39.65977955,28.10689936,3.153487191,10000,-5.595,-5.595
1223,"84_-1,0,0_10,15,0",42.43656545,29.19378639,3.18094398,10000,-4.875,-4.875
1224,"84_-1,0,0_15,0,-5",38.29194927,28.97517442,3.333857113,10000,-3.28,-3.28
1225,"84_-1,0,0_15,5,-5",37.82771333,28.99832436,3.278845222,10000,-4.29,-4.29
1226,"84_-1,0,0_15,5,0",45.10366806,29.7545038,3.244730629,10000,-3.86,-3.86
1227,"84_-1,0,0_15,10,0",43.09751055,29.02688518,3.217448349,10000,-4.44,-4.44
1228,"93_-1,0,0_5,10,-5",38.73684101,29.13189237,1.836946719,10000,-4.685,-4.685
1229,"144_-1,0,0_0,0,0",45.44394356,27.21277402,1.775595508,10000,-3.795,-3.795
1230,"144_-1,0,0_0,5,0",37.85942868,28.55152449,1.764204281,10000,-3.915,-3.915
1231,"155_-1,0,0_10,10,-5",35.92270863,27.81077126,3.222940156,10000,-5.765,-5.765
1232,"155_-1,0,0_15,10,-5",39.39172849,29.36122168,3.289163097,10000,-4.89,-4.89
1233,"21_1,0,1_-5,0,-5",56.47384412,25.75073131,2.169276031,10000,-4.05,-4.05
1234,"21_1,0,1_-5,5,-5",58.88670858,27.76093845,2.277920932,10000,-3.5,-3.5
1235,"21_1,0,1_0,-5,-5",52.99672619,27.81907325,2.069292664,10000,-3.695,-3.695
1236,"21_1,0,1_0,0,-5",46.80850789,21.93990278,2.094427473,10000,-3.48,-3.48
1237,"21_1,0,1_0,0,0",57.25889312,26.8892112,2.143321358,10000,-1.8,-1.8
1238,"21_1,0,1_0,5,-10",52.27905598,29.88739107,2.187949124,10000,-3.75,-3.75
1239,"21_1,0,1_0,5,-5",48.28589533,22.63260805,2.176253679,10000,-4.075,-4.075
1240,"21_1,0,1_0,5,0",57.82607113,27.80736461,2.230643405,10000,-3.235,-3.235
1241,"21_1,0,1_5,-5,-5",48.38255822,29.49030457,2.078859983,10000,-4.115,-4.115
1242,"21_1,0,1_5,0,-5",41.45252521,23.64725371,2.071996841,10000,-3.4,-3.4
1243,"21_1,0,1_5,0,0",53.125442,29.41796387,2.120913735,10000,-1.065,-1.065
1244,"21_1,0,1_5,5,-5",41.7537911,23.41088181,2.123287038,10000,-3.795,-3.795
1245,"21_1,0,1_5,5,0",51.74652363,27.3494298,2.175772556,10000,-2.22,-2.22
1246,"21_1,0,1_10,0,-5",41.86666612,29.64389553,2.103830475,10000,-4.67,-4.67
1247,"21_1,0,1_10,5,-5",39.08185578,27.6729767,2.123078785,10000,-4.01,-4.01
1248,"23_1,0,1_-5,0,-5",54.37871951,26.56422273,2.147897445,10000,-3.865,-3.865
1249,"23_1,0,1_-5,0,0",60.40913629,28.84436094,2.18016648,10000,-3.245,-3.245
1250,"23_1,0,1_-5,5,-5",56.87472084,27.57348154,2.257637819,10000,-3.495,-3.495
1251,"23_1,0,1_0,-5,-5",50.01392458,27.64648537,2.04543647,10000,-3.71,-3.71
1252,"23_1,0,1_0,0,-5",43.46966259,21.26767436,2.070928326,10000,-3.61,-3.61
1253,"23_1,0,1_0,0,0",51.6661499,24.0420967,2.107110145,10000,-1.85,-1.85
1254,"23_1,0,1_0,5,-5",45.60967622,22.16497839,2.154228118,10000,-3.93,-3.93
1255,"23_1,0,1_0,5,0",53.60537098,25.72197957,2.196660596,10000,-3.405,-3.405
1256,"23_1,0,1_5,-5,-5",43.80317398,27.35964625,2.118394761,10000,-4.605,-4.605
1257,"23_1,0,1_5,0,-5",37.1106332,21.36791757,2.04643237,10000,-4.15,-4.15
1258,"23_1,0,1_5,0,0",46.2275935,25.49717785,2.08291823,10000,-1.065,-1.065
1259,"23_1,0,1_5,5,-5",38.38774106,22.02493529,2.099438313,10000,-3.98,-3.98
1260,"23_1,0,1_5,5,0",46.5586256,24.68532449,2.140071711,10000,-2.52,-2.52
1261,"23_1,0,1_10,0,-5",36.75580507,25.90449626,2.140683174,10000,-4.8,-4.8
1262,"23_1,0,1_10,5,-5",35.19296515,25.07498767,2.160535438,10000,-4.105,-4.105
1263,"23_1,0,1_10,5,0",43.57924404,28.81236054,2.132442272,10000,-2.225,-2.225
1264,"30_1,0,1_-5,0,-5",65.29300003,29.13603029,2.178244192,10000,-3.385,-3.385
1265,"30_1,0,1_-5,5,-5",61.27439589,24.89525501,2.274276672,10000,-3.81,-3.81
1266,"30_1,0,1_0,0,-5",58.18786137,27.94410141,2.097554313,10000,-3.055,-3.055
1267,"30_1,0,1_0,5,-5",52.44165923,22.1400536,2.166126814,10000,-3.625,-3.625
1268,"30_1,0,1_0,10,-5",59.42260787,28.26663569,2.286230529,10000,-4.085,-4.085
1269,"30_1,0,1_5,5,-5",49.52179452,27.37002316,2.106623114,10000,-2.91,-2.91
1270,"30_1,0,1_5,10,-5",51.9541656,28.41822099,2.199326118,10000,-3.75,-3.75
1271,"32_1,0,1_-5,0,-5",54.48496111,26.29363723,2.065362131,10000,-4.25,-4.25
1272,"32_1,0,1_-5,0,0",62.39967129,27.36778102,2.094742934,10000,-4.78,-4.78
1273,"32_1,0,1_-5,5,-5",53.37271466,22.6612524,2.149151844,10000,-1.63,-1.63
1274,"32_1,0,1_-5,5,0",64.47878579,27.95352554,2.187069385,10000,-4.29,-4.29
1275,"32_1,0,1_0,-5,-5",49.64218198,27.78140868,2.005669794,10000,-5.28,-5.28
1276,"32_1,0,1_0,0,-5",40.13382561,20.22037717,1.998666121,10000,-3.825,-3.825
1277,"32_1,0,1_0,0,0",50.63926933,22.35659498,2.030409609,10000,-3.655,-3.655
1278,"32_1,0,1_0,5,-10",42.9596668,27.91759791,2.088080656,10000,-3.515,-3.515
1279,"32_1,0,1_0,5,-5",39.32489111,18.40816983,2.053095679,10000,-1.75,-1.75
1280,"32_1,0,1_0,5,0",51.42473542,21.97928868,2.091317235,10000,-3.63,-3.63
1281,"32_1,0,1_0,10,-5",48.93540535,25.33632564,2.163941548,10000,-1.2,-1.2
1282,"32_1,0,1_5,-5,-5",44.25897055,26.49694035,2.09360599,10000,-3.85,-3.85
1283,"32_1,0,1_5,0,-10",39.26012006,28.15623138,2.099009522,10000,-5.065,-5.065
1284,"32_1,0,1_5,0,-5",32.83814104,19.46492666,1.987660841,10000,-3.86,-3.86
1285,"32_1,0,1_5,0,0",44.51114217,24.4520499,2.017989489,10000,-3.11,-3.11
1286,"32_1,0,1_5,5,-10",35.10031685,25.67615712,2.114836157,10000,-4.575,-4.575
1287,"32_1,0,1_5,5,-5",30.0540945,17.89784217,2.009610942,10000,-3.655,-3.655
1288,"32_1,0,1_5,5,0",41.2779083,21.24632595,2.044176536,10000,-2.795,-2.795
1289,"32_1,0,1_5,10,-5",37.05695354,23.01324023,2.091145664,10000,-3.025,-3.025
1290,"32_1,0,1_5,10,0",48.09768996,26.29392119,2.131340545,10000,-1.855,-1.855
1291,"32_1,0,1_10,0,-10",43.52059877,28.70403499,2.146159682,10000,-5.525,-5.525
1292,"32_1,0,1_10,0,-5",35.12644081,22.88394065,2.098389034,10000,-4.325,-4.325
1293,"32_1,0,1_10,5,-10",36.29928334,26.86701048,2.133769621,10000,-4.96,-4.96
1294,"32_1,0,1_10,5,-5",28.6799005,20.41118806,2.087193715,10000,-4.395,-4.395
1295,"32_1,0,1_10,5,0",38.19975103,25.66799561,2.049366694,10000,-3.63,-3.63
1296,"32_1,0,1_10,10,-5",31.85035683,24.18293464,2.134031346,10000,-4.035,-4.035
1297,"32_1,0,1_10,10,0",39.54719144,26.51993509,2.102153638,10000,-2.995,-2.995
1298,"32_1,0,1_15,5,-5",36.34938603,25.91834064,2.151886339,10000,-5.465,-5.465
1299,"32_1,0,1_15,10,-5",35.16430022,27.50239606,2.16701505,10000,-4.75,-4.75
1300,"37_1,0,1_-5,5,0",58.96447019,29.44474072,2.258168367,10000,-3.45,-3.45
1301,"37_1,0,1_0,0,0",54.14740257,27.22140252,2.085083275,10000,-2.19,-2.19
1302,"37_1,0,1_0,5,0",49.56661533,23.11097119,2.159238701,10000,-3.22,-3.22
1303,"37_1,0,1_0,5,5",62.74809519,29.43074421,2.251943338,10000,-2.26,-2.26
1304,"37_1,0,1_0,10,0",52.17418095,25.03952075,2.288415203,10000,-2.97,-2.97
1305,"37_1,0,1_5,5,0",47.30384441,26.35957599,2.106157899,10000,-2.94,-2.94
1306,"37_1,0,1_5,10,0",46.39615111,24.1615324,2.206862115,10000,-2.88,-2.88
1307,"38_1,0,1_0,5,-5",42.93620647,28.32445325,2.101840954,10000,-2.895,-2.895
1308,"42_1,0,1_5,5,0",43.8106448,29.87224036,1.713167124,10000,-5.47,-5.47
1309,"42_1,0,1_5,10,-5",46.47062791,29.90794087,1.765707812,10000,-5.3,-5.3
1310,"42_1,0,1_5,10,0",46.7038097,27.18687148,1.76828446,10000,-4.675,-4.675
1311,"42_1,0,1_10,10,0",45.04439526,29.3001007,1.781903883,10000,-5.17,-5.17
1312,"48_1,0,1_-5,5,-5",53.15177676,24.47307852,2.141613086,10000,-3.05,-3.05
1313,"48_1,0,1_-5,5,0",63.33340438,29.8936944,2.186201164,10000,-3.185,-3.185
1314,"48_1,0,1_0,5,-5",45.51568311,25.0821871,2.062234719,10000,-1.94,-1.94
1315,"48_1,0,1_0,10,-5",50.461899,27.81390884,2.161869707,10000,-3.56,-3.56
1316,"50_1,0,1_5,10,-5",41.48172835,29.29474106,1.655436647,10000,-5.52,-5.52
1317,"50_1,0,1_10,10,-5",39.93110309,29.72543224,1.666309057,10000,-5.795,-5.795
1318,"61_1,0,1_5,10,-5",47.44847558,29.66364997,1.769720599,10000,-3.115,-3.115
1319,"61_1,0,1_5,10,0",49.17565778,28.46737585,1.780575353,10000,-2.14,-2.14
1320,"61_1,0,1_10,10,0",46.92517343,29.26299185,1.788510902,10000,-1.075,-1.075
1321,"65_1,0,1_-5,0,-5",55.39215844,29.44623281,2.074099888,10000,-4.5,-4.5
1322,"65_1,0,1_-5,5,-5",55.87124355,28.7147841,2.178015678,10000,-3.82,-3.82
1323,"65_1,0,1_0,5,-5",49.16290455,28.05157501,2.083636177,10000,-4.36,-4.36
1324,"71_1,0,1_0,0,-5",53.79352501,26.60021954,3.357055052,10000,-5.215,-5.215
1325,"71_1,0,1_0,5,-5",51.87007709,27.43208254,3.387688235,10000,-5.21,-5.21
1326,"71_1,0,1_5,0,-5",52.98625699,23.93280053,3.397677047,10000,-5.795,-5.795
1327,"71_1,0,1_5,0,0",59.82536842,29.0239743,3.411755175,10000,-9.025,-9.025
1328,"71_1,0,1_5,5,-5",47.6669943,24.79740321,3.409085351,10000,-5.59,-5.59
1329,"71_1,0,1_10,0,-5",57.76390929,26.07898705,3.462415314,10000,-3.99,-3.99
1330,"71_1,0,1_10,0,0",67.89445701,29.5920901,3.473378849,10000,5.665,5.665
1331,"71_1,0,1_10,5,-5",48.94382833,26.16509931,3.455420576,10000,-5.71,-5.71
1332,"71_1,0,1_10,5,0",56.42396245,29.65689672,3.463075886,10000,-8.52,-8.52
1333,"72_1,0,1_15,5,0",61.28576916,27.97513398,3.556957713,10000,-4.245,-4.245
1334,"72_1,0,1_15,5,5",61.20872096,25.96958916,3.568185395,10000,-4.865,-4.865
1335,"72_1,0,1_15,10,0",61.40183763,29.74460529,3.589274426,10000,-3.95,-3.95
1336,"72_1,0,1_20,5,5",64.26604429,28.82856923,3.61138541,10000,-5.005,-5.005
1337,"72_1,0,1_20,10,5",60.76373782,29.90538932,3.625905845,10000,-4.375,-4.375
1338,"81_1,0,1_-5,-10,-10",80.86062906,27.04702843,3.607644452,10000,-7.66,-7.66
1339,"81_1,0,1_-5,-10,-5",98.87270986,29.20023578,3.576401864,10000,-8.665,-8.665
